,trial,listener,imitator,imitated_sound,rated_sound,rating,duplicate_flag,tim,adib,vae,cvae1,cvae2,cvae3,vaeb,cvae1b,cvae2b,cvae3b
3028,24.0,24.0,2.0,9.0,8.0,13.0,0.0,0.3588505068894894,0.3402874043174849,0.43853147031845696,0.3835095436465031,0.34406881243124193,0.43418870122564907,0.5129805705661944,0.439137100702993,0.4472271899037176,0.4419266842922908
3029,24.0,24.0,2.0,9.0,11.0,45.0,0.0,0.2393688286473698,0.22721631190154193,0.1696973139532242,0.17515510180687216,0.19354614806511183,0.15126722915362695,0.36673877654525844,0.4034910758993712,0.4931622430840553,0.502038359606129
3030,24.0,24.0,2.0,9.0,10.0,37.0,0.0,0.2024062376886784,0.2232143075779865,0.26768807964089286,0.2254155008135825,0.29885687284393314,0.2297684919234016,0.30987604980821876,0.3075702462767295,0.37210300937299406,0.3918609865748669
3031,25.0,24.0,6.0,1.0,1.0,85.0,0.0,0.33200536465928765,0.22056387775923786,0.3298978659303621,0.3228919955026487,0.3705327145746276,0.3673381992452807,0.2719119011463049,0.2719830576646299,0.3379898747003825,0.33316221776268373
3032,25.0,24.0,6.0,1.0,0.0,75.0,0.0,0.246497090140719,0.19165093451720638,0.20199906745365218,0.3457919135059649,0.4289817517967681,0.3746378639921852,0.19115854874475183,0.14442609493312794,0.22183575181624343,0.2678600207972414
3033,25.0,24.0,6.0,1.0,3.0,66.0,0.0,0.421090294178344,0.3301102733894643,0.7829471929874655,0.6177553977498706,0.7712527667923434,0.7627875609337,0.4990605385582367,0.5159281574028586,0.6128468654358068,0.5657538642703225
3034,25.0,24.0,6.0,1.0,2.0,49.0,0.0,0.3891805946978471,0.4661008224801992,0.8504286282366433,0.6986014646801558,0.6622171997865617,0.7767079947985485,0.6536738373603361,0.5842464044774217,0.6145703587733602,0.6370999227429768
3035,25.0,24.0,6.0,1.0,5.0,15.0,0.0,0.3624322989625278,0.49422244897491824,0.959511382028297,0.8341376388832453,0.9095792773841076,0.9873872711964358,0.6201637324176509,0.5713303553264385,0.7446018734737212,0.6428277943516071
3036,25.0,24.0,6.0,1.0,4.0,33.0,0.0,0.36686272949265414,0.4534623907728892,0.7845877515109498,0.6586512480631495,0.7284802981328543,0.7786544126992185,0.5288616519261102,0.6704171193663803,0.7282686020973678,0.6941584890184865
3037,26.0,24.0,5.0,17.0,13.0,12.0,0.0,0.3317709351274515,0.32410993248119735,0.5485699128789173,0.46919848016244287,0.5068600255598912,0.6618506701675401,0.6489242187654825,0.4571837652662347,0.5086057682485232,0.47442183372055974
3038,26.0,24.0,5.0,17.0,12.0,27.0,0.0,0.33311398393296,0.3079600472520077,0.3788116220913984,0.5071605747337772,0.3377182966220979,0.6136410553366529,0.5111689729671147,0.4074041179985321,0.43555278679708265,0.3780373650130832
3039,26.0,24.0,5.0,17.0,15.0,47.0,0.0,0.314104813508215,0.3803812374959512,0.5615848699958289,0.579806767892331,0.5197392655044675,0.633464944301019,0.6472097872459769,0.46982143091483625,0.5525206096454309,0.47164927161389203
3040,26.0,24.0,5.0,17.0,14.0,8.0,0.0,0.1925765083642298,0.24462699392767265,0.39831245547186434,0.4152407163907821,0.4051621537941287,0.6019004524320292,0.4524036162069449,0.44522133509767275,0.5399635688867134,0.43158742334846073
3041,26.0,24.0,5.0,17.0,17.0,53.0,0.0,0.24531473314615362,0.33620687124734416,0.5626559061028895,0.5723733330156574,0.39028680218093503,0.6118180885274664,0.6382292927520711,0.4793988185120551,0.606034103545788,0.5455468779198125
3042,26.0,24.0,5.0,17.0,16.0,15.0,0.0,0.34348608367167305,0.33078390279376646,0.4823618376695347,0.4823090948059741,0.46449571366773457,0.641350560632443,0.6452114871568149,0.440647436934413,0.5654788493369133,0.4731472700515776
3043,27.0,24.0,13.0,9.0,7.0,50.0,0.0,0.2867222547711643,0.44937817666775226,0.47422891814106216,0.44083439872881236,0.553815003151069,0.5126725761169322,0.3848267022821364,0.4816901709788433,0.4321287111636429,0.5310702413040753
3044,27.0,24.0,13.0,9.0,6.0,48.0,0.0,0.3805723396109096,0.29099775336808487,0.34414905794236034,0.27416296806383267,0.4070767439026265,0.367291186519801,0.31725753022740943,0.3257791892658904,0.3001858376981297,0.381642001195206
3045,27.0,24.0,13.0,9.0,9.0,80.0,0.0,0.3129291783995487,0.08582869911213066,0.19312457721259024,0.22695873958685533,0.24343147577629387,0.3002198784032361,0.06372199090398521,0.11494008255352056,0.1222791699687589,0.1732408711812112
3046,27.0,24.0,13.0,9.0,8.0,48.0,0.0,0.36607254504362297,0.3953768855447274,0.415186806453104,0.2326997284041709,0.3121021363589452,0.2632340110773592,0.554176482482918,0.42891005208868793,0.38809716664824323,0.49883258647125817
3047,27.0,24.0,13.0,9.0,11.0,16.0,0.0,0.28323851410952683,0.20139131275846678,0.35999853606962134,0.2694059531447815,0.4574971426281453,0.39775093625615127,0.20539410870895541,0.26709709134642146,0.30203472807623627,0.3627928550782323
3048,27.0,24.0,13.0,9.0,10.0,28.0,0.0,0.242756506720304,0.13877931918591352,0.24960173048567533,0.1982450776686341,0.298402328387509,0.30543655498943606,0.18941243913848752,0.20027074599253078,0.23053138709148444,0.2810397041624537
3049,28.0,24.0,11.0,15.0,13.0,15.0,0.0,0.6514420839794992,0.2264353612872647,0.39157938897078015,0.34702162984175844,0.37885113888638805,0.4138950265032817,0.4446831017187246,0.2964284876878428,0.3529002834499866,0.3161632809652451
3050,28.0,24.0,11.0,15.0,12.0,24.0,0.0,0.6943739971657586,0.13245938404955812,0.3875123617916684,0.42069451883793907,0.4170951123295733,0.4967473853155581,0.3860488705455396,0.2844510312784016,0.3327665918963799,0.3160648474896337
3051,28.0,24.0,11.0,15.0,15.0,70.0,0.0,0.7497651764718092,0.3422774903065153,0.5965506768661653,0.5644682223682878,0.5936194831587985,0.6365592467627954,0.6507485324796719,0.41631094715757444,0.5455657277000707,0.40578724866362004
3052,28.0,24.0,11.0,15.0,14.0,18.0,0.0,0.7493385382602343,0.1879289215624701,0.4667639269802713,0.45661340014478674,0.4785930421760163,0.5134419114805019,0.31203700396977013,0.28382025257394344,0.3601483039909628,0.37335117084688607
3053,28.0,24.0,11.0,15.0,17.0,64.0,0.0,0.6796854309516486,0.27884900509213545,0.485317907052134,0.41519543843795353,0.3996918375234134,0.5232445769882043,0.6552036608087186,0.3212554449132474,0.4544947461989725,0.514253216254744
3054,28.0,24.0,11.0,15.0,16.0,51.0,0.0,0.7662663908255816,0.33478341078324403,0.45631571158212714,0.42463771732661393,0.33607565090985747,0.5012250912948994,0.4091504986678303,0.4065812571652188,0.45439599347250104,0.3952521581236966
3055,29.0,24.0,0.0,14.0,13.0,6.0,0.0,0.4221667891175677,0.1923570162645209,0.25603568828812534,0.25013571119266087,0.475463657304222,0.3185545283015754,0.33252980887627565,0.30834233135236977,0.3532595981347037,0.34498169802989836
3056,29.0,24.0,0.0,14.0,12.0,73.0,0.0,0.28068227464827156,0.19274891955937357,0.08976606680309077,0.1594498596366346,0.4329225095026142,0.1900132847944966,0.21840839801788117,0.24070725580228403,0.25339847331148757,0.36930024143576173
3057,29.0,24.0,0.0,14.0,15.0,14.0,0.0,0.24983795171195808,0.20652902215521352,0.1874923766291621,0.1662510691467711,0.4158094322366442,0.23973627113160825,0.22012658827141185,0.24586911783464904,0.27652857624420063,0.34312097108196804
3058,29.0,24.0,0.0,14.0,14.0,51.0,0.0,0.29664816121645005,0.17161582262640926,0.08089104967678731,0.1645638720436381,0.4593689133313278,0.15750318829945467,0.2983993445179264,0.24137674449152377,0.27251699604229657,0.3030222390786027
3059,29.0,24.0,0.0,14.0,17.0,9.0,0.0,0.3795198768634889,0.3120981229381808,0.44715471735859297,0.4025134581240726,0.6639881664730644,0.5329055782420098,0.4861241354543583,0.3842054430442965,0.3988286371962654,0.4989846742593954
3060,29.0,24.0,0.0,14.0,16.0,26.0,0.0,0.4304949305933528,0.32488079198229536,0.35329436719755153,0.28595906149621203,0.644453047973105,0.46442334765779586,0.4784623020973357,0.4042753760151964,0.47359820798832847,0.5082424924808322
3061,0.0,24.0,12.0,14.0,13.0,9.0,0.0,0.20601943549236812,0.19555974942031235,0.22193450009908483,0.23940844217700186,0.4225803193229703,0.3419960066503086,0.21046991435654397,0.18414234029596843,0.23645729222018502,0.24598799301779314
3062,0.0,24.0,12.0,14.0,12.0,15.0,0.0,0.2817614152478048,0.3013726024172225,0.580670031450388,0.40369082182690813,0.7028549426768935,0.5013740408137618,0.5652256271028135,0.3888017810573461,0.4108103960181223,0.48565794580459154
3063,0.0,24.0,12.0,14.0,15.0,65.0,0.0,0.20815003350594788,0.2113865286294057,0.22259452518814413,0.23858558841329885,0.4950103041056124,0.3684655939986719,0.2958461356055772,0.2379672804848749,0.29468107638221663,0.35430250676002556
3064,0.0,24.0,12.0,14.0,14.0,15.0,0.0,0.35998071675176874,0.2362052935853623,0.2924551310101166,0.2983215857699245,0.5387087424050452,0.4012508799945543,0.3218892629551278,0.3260125935571634,0.4115627782614411,0.4223988197664908
3065,0.0,24.0,12.0,14.0,17.0,24.0,0.0,0.29493656147418174,0.3294476024686565,0.42560584051479605,0.4115691856190786,0.6726616350205643,0.5682355845238434,0.3958092742993985,0.3802314998893867,0.39000164698682344,0.5780524008993754
3066,0.0,24.0,12.0,14.0,16.0,75.0,0.0,0.21438451481334395,0.20832289205464832,0.44743112946220887,0.37833151679510235,0.48900680389371126,0.5051423441171001,0.33060047501141493,0.2888645914905577,0.32691340886868525,0.3624864895300179
3067,1.0,24.0,10.0,7.0,7.0,37.0,0.0,0.0786578870445769,0.2342561855548814,0.3360606804816112,0.2466797527709668,0.16395354725835035,0.268194422776789,0.3932625730459584,0.297046553794471,0.36400017173053106,0.2926858596767988
3068,1.0,24.0,10.0,7.0,6.0,23.0,0.0,0.08471589691296451,0.15149839517716296,0.3015513183489467,0.3038782221159955,0.20931662424983696,0.27128380199310054,0.3008178000104506,0.16669637707754417,0.2354404357536931,0.18361920583491514
3069,1.0,24.0,10.0,7.0,9.0,11.0,0.0,0.18842963661766848,0.2118636880796298,0.5499745078734792,0.3912595134050982,0.370958506898316,0.40620030688040343,0.42764320826892316,0.34525797399875696,0.35265317150057685,0.3880791355581393
3070,1.0,24.0,10.0,7.0,8.0,31.0,0.0,0.14671956671953681,0.13135991813124304,0.3287019174914329,0.3230653479873693,0.2945931168354922,0.34776542425768986,0.26222293203909214,0.20381609299203118,0.25204227261066026,0.2117622758949126
3071,1.0,24.0,10.0,7.0,11.0,7.0,0.0,0.09177208938307953,0.19557320423788463,0.3418459209628771,0.13691606774079254,0.15818318635663953,0.18231042616466486,0.36673499911106405,0.25158018399557325,0.3277177756518581,0.24006406128970734
3072,1.0,24.0,10.0,7.0,10.0,14.0,0.0,0.14650887033794135,0.13701620919960775,0.47946080752985476,0.3867976723982872,0.37155537098074004,0.39811929746596286,0.338827016080327,0.26099765656568674,0.3072722279998448,0.25130743485964485
3073,2.0,24.0,7.0,3.0,1.0,4.0,0.0,0.28308829562173765,0.45306602369421933,0.4652610070937194,0.5464239540179567,0.5267888904503942,0.5802809164020968,0.5092857537196962,0.47229200364535606,0.5071202838125742,0.5340873886979179
3074,2.0,24.0,7.0,3.0,0.0,6.0,0.0,0.28480205605247755,0.3682913646245672,0.21867429634324012,0.46582207765988204,0.40130024143556997,0.435781613027101,0.5251186260432106,0.4816574814415663,0.49197884686937365,0.6101262112525887
3075,2.0,24.0,7.0,3.0,3.0,64.0,0.0,0.2186720321702854,0.3246712691627423,0.3326224705734086,0.2785392739057236,0.16869953623290243,0.2217634940039708,0.5908060374637227,0.4865132957664872,0.4240739969368244,0.6148186871804028
3076,2.0,24.0,7.0,3.0,2.0,74.0,0.0,0.28944929684578574,0.3417405246152899,0.5354210458513978,0.6462303006244968,0.4843248724750275,0.5188166157087046,0.49405768227100577,0.45091782281959825,0.532414840923856,0.5910037796898602
3077,2.0,24.0,7.0,3.0,5.0,31.0,0.0,0.2547589793342165,0.3707400144904789,0.532876838609113,0.23204561717233,0.3472281846109253,0.3151733116156549,0.6533269118198707,0.47950365390785815,0.6298853161727586,0.7330354472027878
3078,2.0,24.0,7.0,3.0,4.0,31.0,0.0,0.2071183453857628,0.3364325144615357,0.3638762898581339,0.20283250565851746,0.1775655205522166,0.2116586607486031,0.612219975308577,0.529094925851161,0.5040337369179806,0.5883373735914338
3079,3.0,24.0,3.0,17.0,13.0,7.0,0.0,0.29265181470626134,0.1842273870093218,0.39294475127966744,0.4007614934654318,0.377033235544059,0.5435647746283362,0.47301490538600266,0.2863949889974456,0.3854714999043285,0.3497173394572633
3080,3.0,24.0,3.0,17.0,12.0,11.0,0.0,0.3215605803928961,0.19102682984236438,0.4368263075584383,0.4691696793678513,0.3186548091681836,0.5567244105494963,0.34780126471769357,0.3009329019259772,0.3785471489676185,0.3773248749317111
3081,3.0,24.0,3.0,17.0,15.0,64.0,0.0,0.1183974722209046,0.2530874720696842,0.3411251014228759,0.25936789490302503,0.26447590969277623,0.39151668459429984,0.4953980356042528,0.3925031123785563,0.4408665119608806,0.4375704266880815
3082,3.0,24.0,3.0,17.0,14.0,12.0,0.0,0.25708664902820794,0.20885148021795133,0.3233466964264961,0.3641116379503689,0.3628344854315208,0.5646052459257868,0.46666432789882883,0.3235339106370299,0.3788808421526141,0.37025535735573106
3083,3.0,24.0,3.0,17.0,17.0,72.0,0.0,0.2508997349117712,0.25890773843836756,0.4105211971100182,0.388930391777186,0.23438851830584473,0.43014002905340903,0.40061080456417086,0.48773465051768694,0.4948483525567457,0.4771310019026534
3084,3.0,24.0,3.0,17.0,16.0,63.0,0.0,0.0646507930631323,0.21210648830176335,0.2564437811724814,0.14182543931966407,0.14438185384968413,0.21500376414842567,0.32281166750498747,0.23699221676795384,0.30858603304544435,0.2895986331808815
3085,4.0,24.0,5.0,11.0,7.0,20.0,0.0,0.7055452407522738,0.4140954562293021,0.5157465024597739,0.5434411319460821,0.43310558990867387,0.6289388026928844,0.8741308061974437,0.5729716487300245,0.6751334983695444,0.5756724200783427
3086,4.0,24.0,5.0,11.0,6.0,12.0,0.0,0.5506611177646372,0.32809230461810646,0.5329705431228314,0.3921773960980241,0.34791823579658365,0.4378346917601547,0.6286059612390278,0.48615694498113293,0.5035953586832247,0.49215662990520215
3087,4.0,24.0,5.0,11.0,9.0,20.0,0.0,0.6736528590354437,0.3170707781105583,0.6707623010124161,0.3921542550475361,0.4388204708597478,0.46051161570045174,0.6568331935596973,0.5431802354679116,0.5669603959375757,0.5493971943750802
3088,4.0,24.0,5.0,11.0,8.0,18.0,0.0,0.5794218243811383,0.28510297777378907,0.5832128606851182,0.3843054223395189,0.42500112538180634,0.44189958503016924,0.5847882481890394,0.46112889983349853,0.4903616750845567,0.4791022648027047
3089,4.0,24.0,5.0,11.0,11.0,45.0,0.0,0.5184842711176982,0.3327354860029517,0.7203352311401985,0.4293103381581853,0.47595800184891995,0.47843530266377177,0.6811647318154727,0.5337426615689398,0.5796746432634468,0.6151826259382985
3090,4.0,24.0,5.0,11.0,10.0,49.0,0.0,0.5836895801435206,0.33751050767570634,0.6808176221389397,0.3681215210046511,0.46419522300126703,0.4368095183808089,0.6764753277656976,0.5338304804932836,0.5470619516868012,0.5614925822912933
3091,5.0,24.0,5.0,3.0,1.0,7.0,0.0,0.3413674464775105,0.47860919095097726,0.6241136650342073,0.5902701741607099,0.6159716930792861,0.6448156147815978,0.4203542936876639,0.4713854536161526,0.5005026237617521,0.4792751573242704
3092,5.0,24.0,5.0,3.0,0.0,7.0,0.0,0.28672379876926984,0.47508398643629574,0.5837188326354907,0.5781182471393673,0.710906294672168,0.5904156875431815,0.393800015911039,0.5007096602496035,0.5340941998217695,0.5512327942765429
3093,5.0,24.0,5.0,3.0,3.0,51.0,0.0,0.1979837747718854,0.37310260429682457,0.5093908073805031,0.2930480735583248,0.45243093449509336,0.3433084357505937,0.4224097788944812,0.3406804934204532,0.46601577829230456,0.42842372072717094
3094,5.0,24.0,5.0,3.0,2.0,70.0,0.0,0.2413180328594787,0.24383396359510334,0.26049978429115567,0.24007213845934075,0.23335584325682202,0.26105867649160536,0.4002611861993293,0.29319976149574284,0.36660302971421466,0.35880595353092776
3095,5.0,24.0,5.0,3.0,5.0,52.0,0.0,0.18408794795400044,0.24759854116140473,0.31257695944213715,0.2246961655952577,0.31847735567115576,0.3968141536306431,0.30699218450267696,0.3977936925736847,0.45469214937047947,0.3182257158550021
3096,5.0,24.0,5.0,3.0,4.0,60.0,0.0,0.12202565006114008,0.38525137372814755,0.3608846354569166,0.3186994487717334,0.28240070289700725,0.40103061456161687,0.3388807977671736,0.5289599384620705,0.626059785902964,0.5370270226112586
3097,6.0,24.0,0.0,13.0,13.0,28.0,0.0,0.4368515171711189,0.2089986793070517,0.3181159013378204,0.26965717275402384,0.3297580044839603,0.3035221239552546,0.5033773230349569,0.32629351460353456,0.33871614960715873,0.3393097859674148
3098,6.0,24.0,0.0,13.0,12.0,25.0,0.0,0.34484738319153885,0.1783522859124194,0.17962788486641504,0.18457688694470592,0.2866778399696092,0.15015084767188258,0.2652098726777002,0.24461462574429182,0.20156666521171324,0.32009252285660744
3099,6.0,24.0,0.0,13.0,15.0,47.0,0.0,0.3111017499016647,0.19904406059793855,0.21897887654245907,0.20691945708311327,0.31233380032103575,0.21212414933859755,0.3434075103442207,0.2196876594322407,0.2166080453401332,0.32102066754321257
3100,6.0,24.0,0.0,13.0,14.0,87.0,0.0,0.32554072581811655,0.1845690251366403,0.20359443543526973,0.2596255958321279,0.36455240820727225,0.17599091413626552,0.4244264425498752,0.23942818436426344,0.2246126416633048,0.2886759057932855
3101,6.0,24.0,0.0,13.0,17.0,26.0,0.0,0.3475915760485688,0.27978859985259885,0.4241339663278585,0.4449276717224271,0.5302372249951142,0.47211487997725177,0.5769922224172702,0.34894616979813897,0.38147101723823196,0.42381031431255295
3102,6.0,24.0,0.0,13.0,16.0,67.0,0.0,0.3930902167706901,0.2879893323182703,0.3747111984939026,0.32367568748860276,0.5206146615839666,0.4204713441217104,0.5965776577100165,0.3702342731513106,0.410346754268671,0.4331640302526182
3103,7.0,24.0,2.0,9.0,7.0,18.0,1.0,0.3965131643004761,0.34075417647930023,0.461576701248104,0.36478610600374356,0.39503879547914916,0.4376770340730135,0.4896698745513637,0.46529917923512826,0.4788664690538182,0.49880584576125603
3104,7.0,24.0,2.0,9.0,6.0,23.0,1.0,0.1840541472184155,0.3543627089957202,0.43096961333249867,0.31824046178217286,0.4878897252092112,0.43050833334708805,0.3071945203342766,0.4167651177759372,0.39674250502732433,0.46458315425750285
3105,7.0,24.0,2.0,9.0,9.0,13.0,1.0,0.40712856222718363,0.24057705152767261,0.25486997495613123,0.13406017912336976,0.2783250366160812,0.2406417214261521,0.3403805139430168,0.2559442123441688,0.33575927000307176,0.3088810767723191
3106,7.0,24.0,2.0,9.0,8.0,31.0,1.0,0.3588505068894894,0.3402874043174849,0.43853147031845696,0.3835095436465031,0.34406881243124193,0.43418870122564907,0.5129805705661944,0.439137100702993,0.4472271899037176,0.4419266842922908
3107,7.0,24.0,2.0,9.0,11.0,49.0,1.0,0.2393688286473698,0.22721631190154193,0.1696973139532242,0.17515510180687216,0.19354614806511183,0.15126722915362695,0.36673877654525844,0.4034910758993712,0.4931622430840553,0.502038359606129
3108,7.0,24.0,2.0,9.0,10.0,53.0,1.0,0.2024062376886784,0.2232143075779865,0.26768807964089286,0.2254155008135825,0.29885687284393314,0.2297684919234016,0.30987604980821876,0.3075702462767295,0.37210300937299406,0.3918609865748669
3109,8.0,44.0,12.0,13.0,13.0,8.0,0.0,0.26778246522859583,0.18498312041833778,0.12958489204394977,0.18083036456363014,0.2578265501173691,0.2548592575028696,0.12332308627949085,0.1363936238236571,0.226670825429855,0.24769879333410577
3110,8.0,44.0,12.0,13.0,12.0,79.0,0.0,0.2927432024761691,0.20390643280804524,0.4370552189310516,0.36674428617738386,0.5414681923184183,0.4160148678598071,0.4627428276003297,0.27667323504952784,0.3157066620578652,0.3762659658679618
3111,8.0,44.0,12.0,13.0,15.0,0.0,0.0,0.2749471507366009,0.20233560401185638,0.18599626572111572,0.2541138722941046,0.35854883937452925,0.3169127255422699,0.39431789839905373,0.23996985049450079,0.29046951040254626,0.3355791687679111
3112,8.0,44.0,12.0,13.0,14.0,0.0,0.0,0.48677985518930045,0.2336604502359583,0.36838002384317836,0.3337700693128093,0.5139810161813435,0.40261789166594714,0.48729424244648856,0.34077184500407653,0.3914192165492591,0.4469201084693102
3113,8.0,44.0,12.0,13.0,17.0,17.0,0.0,0.28158600861058486,0.28322425367108006,0.3123377130128638,0.4006208670816971,0.49961167465596257,0.4769693138378884,0.37310042453264547,0.370598485347456,0.36081978161839456,0.509501783977076
3114,8.0,44.0,12.0,13.0,16.0,0.0,0.0,0.18849724859993827,0.12095769402874297,0.29622402220180927,0.3534173688942815,0.33074243908116147,0.43900926998742323,0.16756319875315498,0.22550094881133168,0.2935373397943494,0.2567399195951802
3115,9.0,44.0,4.0,1.0,1.0,0.0,0.0,0.38704766960215525,0.2660450748976118,0.5209796077375853,0.5921626282737925,0.386626017509843,0.5315862053735545,0.49488864299309077,0.4191555837256109,0.450714015198152,0.49505500013672915
3116,9.0,44.0,4.0,1.0,0.0,0.0,0.0,0.1398824266376587,0.1355812190569276,0.11500516681906146,0.07458870633893964,0.2645315611955178,0.09096652187392268,0.1469034948358337,0.05299024992258314,0.09761623908040193,0.07029745092164826
3117,9.0,44.0,4.0,1.0,3.0,0.0,0.0,0.32133827112921876,0.3642238632645279,0.8395993532199953,0.6615250287748351,0.7517353524695818,0.800871511204709,0.6656301271919596,0.7147933901208312,0.7087422577108121,0.7941942172580682
3118,9.0,44.0,4.0,1.0,2.0,0.0,0.0,0.21261582830713874,0.28427246011930457,0.4551109276829944,0.470895125386781,0.46969964383038243,0.5237575051746725,0.4452357291212598,0.3738624634987047,0.3862078751029111,0.46885826763825733
3119,9.0,44.0,4.0,1.0,5.0,0.0,0.0,0.38683390722860933,0.5139811447550247,0.8786386314812432,0.7570523806235876,0.8693615626667487,0.8680837721235142,0.8240421783814104,0.8300549073519677,0.8651606441183661,0.7760262676760632
3120,9.0,44.0,4.0,1.0,4.0,0.0,0.0,0.3049321205423259,0.4238675040647538,0.722625479696082,0.5515576614215787,0.6035880328545612,0.6101055390154112,0.7124884877667256,0.6005786844190258,0.6211248088967257,0.5566312480007501
3121,10.0,44.0,4.0,9.0,7.0,0.0,0.0,0.33309210012047746,0.34179417464259065,0.5143866521811052,0.4444187511840818,0.5780078299125386,0.5890907368937371,0.5250481264050284,0.5363449378080931,0.5232100742304965,0.5136335694574526
3122,10.0,44.0,4.0,9.0,6.0,0.0,0.0,0.3249621612584261,0.4536908264963882,0.5126069959538658,0.3210870392076833,0.5118021672108757,0.45997842537079864,0.5162574760296438,0.5337669423820162,0.5258681130489097,0.5473778673540336
3123,10.0,44.0,4.0,9.0,9.0,0.0,0.0,0.5329828591861783,0.32533106295274844,0.5218034130774822,0.40443786240548185,0.4186036042959941,0.49470341316371114,0.44327430576591625,0.46561403371288895,0.512805801996283,0.4543692980226484
3124,10.0,44.0,4.0,9.0,8.0,0.0,0.0,0.40667496922494756,0.4555077769083566,0.6181444605443912,0.5378396740781586,0.6184180947121328,0.6443737748446744,0.7148384258390112,0.5201371965450343,0.5716232020425808,0.6160835688681773
3125,10.0,44.0,4.0,9.0,11.0,0.0,0.0,0.3291097083695813,0.38446892108234887,0.47275112662756624,0.34076596945579885,0.5139220022573512,0.46249024813214057,0.47186065613742106,0.46410663307157446,0.486089226080099,0.5813513631033701
3126,10.0,44.0,4.0,9.0,10.0,0.0,0.0,0.22985234165873264,0.09845477608129252,0.2766570849883525,0.2408549632264403,0.3262205314656753,0.30332249062036365,0.09759071834301988,0.14085567102831917,0.16360276232497056,0.21978480586518284
3127,11.0,44.0,9.0,2.0,1.0,7.0,0.0,0.9501972630133134,0.22455086176757896,0.5292477341249527,0.48793652359643735,0.4390777990166908,0.5975284397108183,0.5763233547624962,0.5193227444359217,0.4924334367117377,0.4222369923663053
3128,11.0,44.0,9.0,2.0,0.0,8.0,0.0,0.9188354538661379,0.16402760169087918,0.24529740229972033,0.34619393790970887,0.44290148956633824,0.4953537368941356,0.41079749737691557,0.22536832482105496,0.2979664839587805,0.21457123187736987
3129,11.0,44.0,9.0,2.0,3.0,63.0,0.0,0.9152185144101277,0.3272680489541902,0.49577998358509295,0.38247093496040024,0.3691721691432386,0.4178057908863726,0.46130433577870616,0.5751548819205526,0.6002029365971954,0.522349369623781
3130,11.0,44.0,9.0,2.0,2.0,100.0,0.0,0.9201338607180294,0.26660328058387267,0.36616406610634583,0.5243159894012619,0.4306265933759478,0.4405194257321592,0.34534484788153286,0.27246752954357356,0.34007265715229407,0.32029132044098774
3131,11.0,44.0,9.0,2.0,5.0,41.0,0.0,0.8779040586013183,0.3976259133059033,0.6474148000726858,0.5143392754826925,0.51994876493464,0.6201510087445377,0.6294920500601474,0.776310422234259,0.7067471560199236,0.6293827497812117
3132,11.0,44.0,9.0,2.0,4.0,39.0,0.0,0.8902610244843776,0.38036291694246444,0.5853966784222194,0.38397592481787635,0.5009270675734133,0.5429163291302856,0.769907357538125,0.6481038482414354,0.5877953801572122,0.586088330040067
3133,12.0,44.0,5.0,15.0,13.0,0.0,0.0,0.772173977431906,0.37772941142254884,0.5469028479748224,0.4586667005338451,0.504244267689355,0.6275325188900375,0.6597344874230071,0.43334239510194306,0.47124420073846685,0.3941101453879148
3134,12.0,44.0,5.0,15.0,12.0,0.0,0.0,0.7350587974839202,0.3737367154633516,0.43750858341654236,0.5149786439940056,0.3324873298477605,0.583173565006277,0.5566841003825648,0.34590768477160766,0.4255855631389569,0.36073105412772105
3135,12.0,44.0,5.0,15.0,15.0,0.0,0.0,0.7227586389317807,0.48048715346023874,0.6152953083361817,0.6252583927073011,0.5651182968416846,0.6736378873847156,0.6304438886764524,0.4802573542285154,0.5720620405437987,0.5132388558307182
3136,12.0,44.0,5.0,15.0,14.0,0.0,0.0,0.6962274120147088,0.25877075739468763,0.40970614617105705,0.3782047659130409,0.4252192710380522,0.5667385194895921,0.3677911846719462,0.37672740041865743,0.4772751744723128,0.30384993321017817
3137,12.0,44.0,5.0,15.0,17.0,0.0,0.0,0.6701273554747655,0.40917035833664545,0.5638518545418186,0.621544505141016,0.46507267770602173,0.6658424831233707,0.5711430338688069,0.4351908217531456,0.5686661434459808,0.48870131523087157
3138,12.0,44.0,5.0,15.0,16.0,0.0,0.0,0.7718617612951005,0.3788538195262691,0.4560221959729796,0.44925281165189773,0.4188496100140316,0.5848359714055626,0.6419350678977668,0.3851846862454356,0.5160957355263905,0.3970672414459336
3139,13.0,44.0,8.0,0.0,1.0,20.0,0.0,0.40036079766542537,0.1379340350806972,0.327666790640062,0.35898915874875886,0.37381141839829074,0.4699267961778085,0.23536096167714937,0.20138937996791872,0.24685261482874726,0.2135541916192598
3140,13.0,44.0,8.0,0.0,0.0,85.0,0.0,0.36309191836113575,0.10568180074666515,0.24066583784916204,0.35239952781759093,0.2591833214024563,0.4269491399147089,0.11464706794178696,0.16842760402546525,0.2038178796183808,0.17757084912214255
3141,13.0,44.0,8.0,0.0,3.0,5.0,0.0,0.4039068766788296,0.43695946467004226,0.5086404417373441,0.6291264626573108,0.5901377302640969,0.7886240701397991,0.5428387942510462,0.6136061864824908,0.7005350418628968,0.5722957715013246
3142,13.0,44.0,8.0,0.0,2.0,67.0,0.0,0.32536592450484186,0.20581138957394543,0.41733187786013826,0.5193339083678986,0.4568446956638216,0.6148796072968986,0.2780584223863055,0.4172723777950223,0.47293844158532033,0.42708564787193365
